Time,Temperature,Weight,Avg. PID,Solenoid,Pump
1592993376.9805481,100.84227838698193,3.25,21.08982771560754,True,True
1592993377.3717532,100.84227838698193,3.69,19.241712510630613,True,True
1592993377.744572,100.8078432632968,3.9,19.241712510630613,True,True
1592993378.1162493,100.7734085007946,4.3,19.241712510630613,True,True
1592993378.4861407,100.8078432632968,4.73,18.447379542202153,True,True
1592993378.8585603,100.7734085007946,4.93,18.447379542202153,True,True
1592993379.2667243,100.7734085007946,5.42,18.447379542202153,True,True
1592993379.6447647,100.73897409946447,6.06,18.376107642531984,True,True
1592993380.014769,100.70454005929513,6.44,18.376107642531984,True,True
1592993380.3953488,100.70454005929513,6.94,18.376107642531984,True,True
1592993380.768663,100.67010638027456,7.41,19.83154197709062,True,True
1592993381.1520915,100.67010638027456,7.96,19.83154197709062,True,True
1592993381.5414329,100.60124010563621,8.53,19.83154197709062,True,True
1592993381.9075544,100.60124010563621,8.97,21.474635035330774,True,True
1592993382.3100696,100.56680750999513,9.58,21.474635035330774,True,True
1592993382.667149,100.49794340201287,10.15,21.474635035330774,True,True
1592993383.0363777,100.46351188964915,10.78,22.86255731702334,True,True
1592993383.409879,100.39464994811874,11.32,22.86255731702334,True,True
1592993383.7836595,100.39464994811874,12.0,22.86255731702334,True,True
1592993384.147688,100.3602195189299,12.68,24.414608719847713,True,True
1592993384.5181596,100.2569303975313,13.37,24.414608719847713,True,True
1592993384.8825731,100.2569303975313,13.88,24.414608719847713,True,True
1592993385.2575114,100.18807278829179,14.57,25.556458949451446,True,True
1592993385.626857,100.15364452514588,15.31,25.556458949451446,True,True
1592993386.0039885,100.05036190146758,15.82,25.556458949451446,True,True
1592993386.3877368,100.05036190146758,16.53,26.766042680365388,True,True
1592993386.7609372,99.98150862370117,17.29,26.766042680365388,True,True
1592993387.1342108,99.91265678957764,18.04,26.766042680365388,True,True
1592993387.513374,99.91265678957764,18.62,27.333758082543778,True,True
1592993387.8847256,99.8782314138538,19.34,27.333758082543778,True,True
1592993388.257467,99.80938174502376,20.11,27.333758082543778,True,True
1592993388.6231866,99.80938174502376,20.8,27.807418205436665,True,True
1592993389.0002172,99.7749574518954,21.61,27.807418205436665,True,True
1592993389.3890133,99.7405335196098,22.17,27.807418205436665,True,True
1592993389.758204,99.70610994815533,22.98,27.74483350097059,True,True
1592993390.1355162,99.70610994815533,23.72,27.74483350097059,True,True
1592993390.5082347,99.63726388769504,24.5,27.74483350097059,True,True
1592993390.8734732,99.60284139866633,25.11,27.277956741840946,True,True
1592993391.2461298,99.60284139866633,25.88,27.277956741840946,True,True
1592993391.6473339,99.56841927042294,26.53,27.277956741840946,True,True
1592993392.0236473,99.53399750295472,27.5,27.242147177384474,True,True
1592993392.401893,99.53399750295472,28.33,27.242147177384474,True,True
1592993392.7709453,99.49957609624964,28.96,27.242147177384474,True,True
1592993393.1443338,99.49957609624964,29.95,27.15415524127359,False,False
1592993393.5096622,99.46515505029609,30.47,27.15415524127359,False,False
1592993393.8829038,99.43073436508317,30.56,27.15415524127359,False,False
1592993394.262358,99.36189407683341,30.59,27.181503096532204,False,False
1592993394.6561375,99.36189407683341,30.61,27.181503096532204,False,False
1592993395.0212579,99.36189407683341,30.64,27.181503096532204,False,False
1592993395.3948424,99.39631404059924,30.66,27.419141453087878,False,False
1592993395.7799888,99.43073436508317,30.69,27.419141453087878,False,False
